,ELECTION_DATE,ELECTION_NAME,CONTEST_ID,PRECINCT_NUMBER,WARD,PRIMARY_PARTY,VOTES
1884,2010-09-14 00:00:00,Mayoral Primary,,26,3,Democratic,147
1885,2010-09-14 00:00:00,Mayoral Primary,,27,3,Democratic,104
1886,2010-09-14 00:00:00,Mayoral Primary,,28,3,Democratic,120
1887,2010-09-14 00:00:00,Mayoral Primary,,29,3,Democratic,87
1888,2010-09-14 00:00:00,Mayoral Primary,,30,3,Democratic,131
1889,2010-09-14 00:00:00,Mayoral Primary,,31,3,Democratic,225
1890,2010-09-14 00:00:00,Mayoral Primary,,32,3,Democratic,196
1891,2010-09-14 00:00:00,Mayoral Primary,,33,3,Democratic,164
1892,2010-09-14 00:00:00,Mayoral Primary,,34,3,Democratic,139
1893,2010-09-14 00:00:00,Mayoral Primary,,35,1,Democratic,204
1894,2010-09-14 00:00:00,Mayoral Primary,,36,1,Democratic,376
1895,2010-09-14 00:00:00,Mayoral Primary,,37,1,Democratic,302
1896,2010-09-14 00:00:00,Mayoral Primary,,38,1,Democratic,281
1897,2010-09-14 00:00:00,Mayoral Primary,,39,1,Democratic,239
1898,2010-09-14 00:00:00,Mayoral Primary,,40,1,Democratic,256
1899,2010-09-14 00:00:00,Mayoral Primary,,41,1,Democratic,291
1900,2010-09-14 00:00:00,Mayoral Primary,,42,1,Democratic,177
1901,2010-09-14 00:00:00,Mayoral Primary,,43,1,Democratic,237
1902,2010-09-14 00:00:00,Mayoral Primary,,44,5,Democratic,296
1903,2010-09-14 00:00:00,Mayoral Primary,,45,4,Democratic,279
1904,2010-09-14 00:00:00,Mayoral Primary,,46,4,Democratic,330
1905,2010-09-14 00:00:00,Mayoral Primary,,47,4,Democratic,282
1906,2010-09-14 00:00:00,Mayoral Primary,,48,4,Democratic,281
1907,2010-09-14 00:00:00,Mayoral Primary,,49,4,Democratic,93
1908,2010-09-14 00:00:00,Mayoral Primary,,50,3,Democratic,192
1909,2010-09-14 00:00:00,Mayoral Primary,,51,4,Democratic,292
1910,2010-09-14 00:00:00,Mayoral Primary,,52,4,Democratic,104
1911,2010-09-14 00:00:00,Mayoral Primary,,53,4,Democratic,153
1912,2010-09-14 00:00:00,Mayoral Primary,,54,4,Democratic,301
1913,2010-09-14 00:00:00,Mayoral Primary,,55,4,Democratic,313
1914,2010-09-14 00:00:00,Mayoral Primary,,56,4,Democratic,401
1915,2010-09-14 00:00:00,Mayoral Primary,,57,4,Democratic,329
1916,2010-09-14 00:00:00,Mayoral Primary,,58,4,Democratic,293
1917,2010-09-14 00:00:00,Mayoral Primary,,59,4,Democratic,364
1918,2010-09-14 00:00:00,Mayoral Primary,,60,4,Democratic,237
1919,2010-09-14 00:00:00,Mayoral Primary,,61,4,Democratic,225
1920,2010-09-14 00:00:00,Mayoral Primary,,62,4,Democratic,357
1921,2010-09-14 00:00:00,Mayoral Primary,,63,4,Democratic,317
1922,2010-09-14 00:00:00,Mayoral Primary,,64,4,Democratic,295
1923,2010-09-14 00:00:00,Mayoral Primary,,65,4,Democratic,366
1924,2010-09-14 00:00:00,Mayoral Primary,,66,5,Democratic,688
1925,2010-09-14 00:00:00,Mayoral Primary,,67,5,Democratic,414
1926,2010-09-14 00:00:00,Mayoral Primary,,68,5,Democratic,202
1927,2010-09-14 00:00:00,Mayoral Primary,,69,5,Democratic,269
1928,2010-09-14 00:00:00,Mayoral Primary,,70,5,Democratic,215
1929,2010-09-14 00:00:00,Mayoral Primary,,71,5,Democratic,223
1930,2010-09-14 00:00:00,Mayoral Primary,,72,5,Democratic,537
1931,2010-09-14 00:00:00,Mayoral Primary,,73,5,Democratic,206
1932,2010-09-14 00:00:00,Mayoral Primary,,74,5,Democratic,484
1933,2010-09-14 00:00:00,Mayoral Primary,,75,5,Democratic,288
1934,2010-09-14 00:00:00,Mayoral Primary,,76,5,Democratic,147
1935,2010-09-14 00:00:00,Mayoral Primary,,77,5,Democratic,403
1936,2010-09-14 00:00:00,Mayoral Primary,,78,5,Democratic,366
1937,2010-09-14 00:00:00,Mayoral Primary,,79,5,Democratic,190
1938,2010-09-14 00:00:00,Mayoral Primary,,80,7,Democratic,113
1939,2010-09-14 00:00:00,Mayoral Primary,,81,6,Democratic,513
1940,2010-09-14 00:00:00,Mayoral Primary,,82,6,Democratic,287
1941,2010-09-14 00:00:00,Mayoral Primary,,83,6,Democratic,385
1942,2010-09-14 00:00:00,Mayoral Primary,,84,6,Democratic,132
1943,2010-09-14 00:00:00,Mayoral Primary,,85,6,Democratic,175
1944,2010-09-14 00:00:00,Mayoral Primary,,86,6,Democratic,210
1945,2010-09-14 00:00:00,Mayoral Primary,,87,6,Democratic,368
1946,2010-09-14 00:00:00,Mayoral Primary,,88,6,Democratic,141
1947,2010-09-14 00:00:00,Mayoral Primary,,89,6,Democratic,143
1948,2010-09-14 00:00:00,Mayoral Primary,,90,6,Democratic,103
1949,2010-09-14 00:00:00,Mayoral Primary,,91,6,Democratic,374
1950,2010-09-14 00:00:00,Mayoral Primary,,92,7,Democratic,249
1951,2010-09-14 00:00:00,Mayoral Primary,,93,7,Democratic,216
1952,2010-09-14 00:00:00,Mayoral Primary,,94,7,Democratic,234
1953,2010-09-14 00:00:00,Mayoral Primary,,95,7,Democratic,199
1954,2010-09-14 00:00:00,Mayoral Primary,,96,7,Democratic,313
1955,2010-09-14 00:00:00,Mayoral Primary,,97,7,Democratic,190
1956,2010-09-14 00:00:00,Mayoral Primary,,98,7,Democratic,263
1957,2010-09-14 00:00:00,Mayoral Primary,,99,7,Democratic,227
1958,2010-09-14 00:00:00,Mayoral Primary,,100,7,Democratic,277
1959,2010-09-14 00:00:00,Mayoral Primary,,101,7,Democratic,240
1960,2010-09-14 00:00:00,Mayoral Primary,,102,7,Democratic,286
1961,2010-09-14 00:00:00,Mayoral Primary,,103,7,Democratic,473
1962,2010-09-14 00:00:00,Mayoral Primary,,104,7,Democratic,340
1963,2010-09-14 00:00:00,Mayoral Primary,,105,7,Democratic,290
1964,2010-09-14 00:00:00,Mayoral Primary,,106,7,Democratic,364
1965,2010-09-14 00:00:00,Mayoral Primary,,107,7,Democratic,235
1966,2010-09-14 00:00:00,Mayoral Primary,,108,7,Democratic,133
1967,2010-09-14 00:00:00,Mayoral Primary,,109,7,Democratic,96
1968,2010-09-14 00:00:00,Mayoral Primary,,110,7,Democratic,494
1969,2010-09-14 00:00:00,Mayoral Primary,,111,7,Democratic,299
1970,2010-09-14 00:00:00,Mayoral Primary,,112,7,Democratic,269
1971,2010-09-14 00:00:00,Mayoral Primary,,113,7,Democratic,292
1972,2010-09-14 00:00:00,Mayoral Primary,,114,8,Democratic,397
1973,2010-09-14 00:00:00,Mayoral Primary,,115,8,Democratic,345
1974,2010-09-14 00:00:00,Mayoral Primary,,116,8,Democratic,454
1975,2010-09-14 00:00:00,Mayoral Primary,,117,8,Democratic,243
1976,2010-09-14 00:00:00,Mayoral Primary,,118,8,Democratic,285
1977,2010-09-14 00:00:00,Mayoral Primary,,119,8,Democratic,338
1978,2010-09-14 00:00:00,Mayoral Primary,,120,8,Democratic,265
1979,2010-09-14 00:00:00,Mayoral Primary,,121,8,Democratic,451
1980,2010-09-14 00:00:00,Mayoral Primary,,122,8,Democratic,234
1981,2010-09-14 00:00:00,Mayoral Primary,,123,8,Democratic,273
1982,2010-09-14 00:00:00,Mayoral Primary,,124,8,Democratic,318
1983,2010-09-14 00:00:00,Mayoral Primary,,125,8,Democratic,482
1984,2010-09-14 00:00:00,Mayoral Primary,,126,8,Democratic,410
1985,2010-09-14 00:00:00,Mayoral Primary,,127,6,Democratic,457
1986,2010-09-14 00:00:00,Mayoral Primary,,128,6,Democratic,183
1987,2010-09-14 00:00:00,Mayoral Primary,,129,2,Democratic,177
1988,2010-09-14 00:00:00,Mayoral Primary,,130,6,Democratic,37
1989,2010-09-14 00:00:00,Mayoral Primary,,131,6,Democratic,94
1990,2010-09-14 00:00:00,Mayoral Primary,,132,7,Democratic,286
1991,2010-09-14 00:00:00,Mayoral Primary,,133,8,Democratic,222
1992,2010-09-14 00:00:00,Mayoral Primary,,134,8,Democratic,334
1993,2010-09-14 00:00:00,Mayoral Primary,,135,5,Democratic,290
1994,2010-09-14 00:00:00,Mayoral Primary,,136,1,Democratic,44
1995,2010-09-14 00:00:00,Mayoral Primary,,137,1,Democratic,102
1996,2010-09-14 00:00:00,Mayoral Primary,,138,3,Democratic,137
1997,2010-09-14 00:00:00,Mayoral Primary,,139,5,Democratic,334
1998,2010-09-14 00:00:00,Mayoral Primary,,140,8,Democratic,253
1999,2010-09-14 00:00:00,Mayoral Primary,,141,2,Democratic,91
2000,2010-09-14 00:00:00,Mayoral Primary,,142,6,Democratic,110
2001,2010-09-14 00:00:00,Mayoral Primary,,143,6,Democratic,203
2002,2010-09-14 00:00:00,Mayoral Primary,,1,6,Democratic,333
2003,2010-09-14 00:00:00,Mayoral Primary,,2,2,Democratic,52
2004,2010-09-14 00:00:00,Mayoral Primary,,3,2,Democratic,374
2005,2010-09-14 00:00:00,Mayoral Primary,,4,2,Democratic,355
2006,2010-09-14 00:00:00,Mayoral Primary,,5,2,Democratic,601
2007,2010-09-14 00:00:00,Mayoral Primary,,6,2,Democratic,530
2008,2010-09-14 00:00:00,Mayoral Primary,,7,3,Democratic,357
2009,2010-09-14 00:00:00,Mayoral Primary,,8,3,Democratic,865
2010,2010-09-14 00:00:00,Mayoral Primary,,9,3,Democratic,333
2011,2010-09-14 00:00:00,Mayoral Primary,,10,3,Democratic,616
2012,2010-09-14 00:00:00,Mayoral Primary,,11,3,Democratic,857
2013,2010-09-14 00:00:00,Mayoral Primary,,12,3,Democratic,158
2014,2010-09-14 00:00:00,Mayoral Primary,,13,2,Democratic,388
2015,2010-09-14 00:00:00,Mayoral Primary,,14,2,Democratic,676
2016,2010-09-14 00:00:00,Mayoral Primary,,15,2,Democratic,811
2017,2010-09-14 00:00:00,Mayoral Primary,,16,2,Democratic,845
2018,2010-09-14 00:00:00,Mayoral Primary,,17,2,Democratic,896
2019,2010-09-14 00:00:00,Mayoral Primary,,18,2,Democratic,614
2020,2010-09-14 00:00:00,Mayoral Primary,,19,5,Democratic,621
2021,2010-09-14 00:00:00,Mayoral Primary,,20,1,Democratic,134
2022,2010-09-14 00:00:00,Mayoral Primary,,21,2,Democratic,301
2023,2010-09-14 00:00:00,Mayoral Primary,,22,1,Democratic,808
2024,2010-09-14 00:00:00,Mayoral Primary,,23,1,Democratic,469
2025,2010-09-14 00:00:00,Mayoral Primary,,24,1,Democratic,608
2026,2010-09-14 00:00:00,Mayoral Primary,,25,1,Democratic,1184
2027,2010-09-14 00:00:00,Mayoral Primary,,26,3,Democratic,831
2028,2010-09-14 00:00:00,Mayoral Primary,,27,3,Democratic,915
2029,2010-09-14 00:00:00,Mayoral Primary,,28,3,Democratic,724
2030,2010-09-14 00:00:00,Mayoral Primary,,29,3,Democratic,353
2031,2010-09-14 00:00:00,Mayoral Primary,,30,3,Democratic,556
2032,2010-09-14 00:00:00,Mayoral Primary,,31,3,Democratic,902
2033,2010-09-14 00:00:00,Mayoral Primary,,32,3,Democratic,1017
2034,2010-09-14 00:00:00,Mayoral Primary,,33,3,Democratic,1051
2035,2010-09-14 00:00:00,Mayoral Primary,,34,3,Democratic,995
2036,2010-09-14 00:00:00,Mayoral Primary,,35,1,Democratic,884
2037,2010-09-14 00:00:00,Mayoral Primary,,36,1,Democratic,679
2038,2010-09-14 00:00:00,Mayoral Primary,,37,1,Democratic,384
2039,2010-09-14 00:00:00,Mayoral Primary,,38,1,Democratic,431
2040,2010-09-14 00:00:00,Mayoral Primary,,39,1,Democratic,830
2041,2010-09-14 00:00:00,Mayoral Primary,,40,1,Democratic,933
2042,2010-09-14 00:00:00,Mayoral Primary,,41,1,Democratic,457
2043,2010-09-14 00:00:00,Mayoral Primary,,42,1,Democratic,347
2044,2010-09-14 00:00:00,Mayoral Primary,,43,1,Democratic,295
2045,2010-09-14 00:00:00,Mayoral Primary,,44,5,Democratic,525
2046,2010-09-14 00:00:00,Mayoral Primary,,45,4,Democratic,493
2047,2010-09-14 00:00:00,Mayoral Primary,,46,4,Democratic,535
2048,2010-09-14 00:00:00,Mayoral Primary,,47,4,Democratic,640
2049,2010-09-14 00:00:00,Mayoral Primary,,48,4,Democratic,793
2050,2010-09-14 00:00:00,Mayoral Primary,,49,4,Democratic,144
2051,2010-09-14 00:00:00,Mayoral Primary,,50,3,Democratic,799
2052,2010-09-14 00:00:00,Mayoral Primary,,51,4,Democratic,1498
2053,2010-09-14 00:00:00,Mayoral Primary,,52,4,Democratic,543
2054,2010-09-14 00:00:00,Mayoral Primary,,53,4,Democratic,319
2055,2010-09-14 00:00:00,Mayoral Primary,,54,4,Democratic,572
2056,2010-09-14 00:00:00,Mayoral Primary,,55,4,Democratic,470
2057,2010-09-14 00:00:00,Mayoral Primary,,56,4,Democratic,628
2058,2010-09-14 00:00:00,Mayoral Primary,,57,4,Democratic,590
2059,2010-09-14 00:00:00,Mayoral Primary,,58,4,Democratic,528
2060,2010-09-14 00:00:00,Mayoral Primary,,59,4,Democratic,619
2061,2010-09-14 00:00:00,Mayoral Primary,,60,4,Democratic,432
2062,2010-09-14 00:00:00,Mayoral Primary,,61,4,Democratic,470
2063,2010-09-14 00:00:00,Mayoral Primary,,62,4,Democratic,1356
2064,2010-09-14 00:00:00,Mayoral Primary,,63,4,Democratic,1011
2065,2010-09-14 00:00:00,Mayoral Primary,,64,4,Democratic,674
2066,2010-09-14 00:00:00,Mayoral Primary,,65,4,Democratic,813
2067,2010-09-14 00:00:00,Mayoral Primary,,66,5,Democratic,1297
2068,2010-09-14 00:00:00,Mayoral Primary,,67,5,Democratic,976
2069,2010-09-14 00:00:00,Mayoral Primary,,68,5,Democratic,577
2070,2010-09-14 00:00:00,Mayoral Primary,,69,5,Democratic,677
2071,2010-09-14 00:00:00,Mayoral Primary,,70,5,Democratic,410
2072,2010-09-14 00:00:00,Mayoral Primary,,71,5,Democratic,696
2073,2010-09-14 00:00:00,Mayoral Primary,,72,5,Democratic,692
2074,2010-09-14 00:00:00,Mayoral Primary,,73,5,Democratic,539
2075,2010-09-14 00:00:00,Mayoral Primary,,74,5,Democratic,601
2076,2010-09-14 00:00:00,Mayoral Primary,,75,5,Democratic,465
2077,2010-09-14 00:00:00,Mayoral Primary,,76,5,Democratic,90
2078,2010-09-14 00:00:00,Mayoral Primary,,77,5,Democratic,411
2079,2010-09-14 00:00:00,Mayoral Primary,,78,5,Democratic,354
2080,2010-09-14 00:00:00,Mayoral Primary,,79,5,Democratic,226
2081,2010-09-14 00:00:00,Mayoral Primary,,80,7,Democratic,356
2082,2010-09-14 00:00:00,Mayoral Primary,,81,6,Democratic,843
2083,2010-09-14 00:00:00,Mayoral Primary,,82,6,Democratic,574
2084,2010-09-14 00:00:00,Mayoral Primary,,83,6,Democratic,639
2085,2010-09-14 00:00:00,Mayoral Primary,,84,6,Democratic,614
2086,2010-09-14 00:00:00,Mayoral Primary,,85,6,Democratic,892
2087,2010-09-14 00:00:00,Mayoral Primary,,86,6,Democratic,562
2088,2010-09-14 00:00:00,Mayoral Primary,,87,6,Democratic,624
2089,2010-09-14 00:00:00,Mayoral Primary,,88,6,Democratic,788
2090,2010-09-14 00:00:00,Mayoral Primary,,89,6,Democratic,906
2091,2010-09-14 00:00:00,Mayoral Primary,,90,6,Democratic,530
2092,2010-09-14 00:00:00,Mayoral Primary,,91,6,Democratic,903
2093,2010-09-14 00:00:00,Mayoral Primary,,92,7,Democratic,236
2094,2010-09-14 00:00:00,Mayoral Primary,,93,7,Democratic,204
2095,2010-09-14 00:00:00,Mayoral Primary,,94,7,Democratic,301
2096,2010-09-14 00:00:00,Mayoral Primary,,95,7,Democratic,225
2097,2010-09-14 00:00:00,Mayoral Primary,,96,7,Democratic,358
2098,2010-09-14 00:00:00,Mayoral Primary,,97,7,Democratic,182
2099,2010-09-14 00:00:00,Mayoral Primary,,98,7,Democratic,341
2100,2010-09-14 00:00:00,Mayoral Primary,,99,7,Democratic,200
2101,2010-09-14 00:00:00,Mayoral Primary,,100,7,Democratic,211
2102,2010-09-14 00:00:00,Mayoral Primary,,101,7,Democratic,389
2103,2010-09-14 00:00:00,Mayoral Primary,,102,7,Democratic,453
2104,2010-09-14 00:00:00,Mayoral Primary,,103,7,Democratic,575
2105,2010-09-14 00:00:00,Mayoral Primary,,104,7,Democratic,365
2106,2010-09-14 00:00:00,Mayoral Primary,,105,7,Democratic,371
2107,2010-09-14 00:00:00,Mayoral Primary,,106,7,Democratic,573
2108,2010-09-14 00:00:00,Mayoral Primary,,107,7,Democratic,223
2109,2010-09-14 00:00:00,Mayoral Primary,,108,7,Democratic,413
2110,2010-09-14 00:00:00,Mayoral Primary,,109,7,Democratic,388
2111,2010-09-14 00:00:00,Mayoral Primary,,110,7,Democratic,1003
2112,2010-09-14 00:00:00,Mayoral Primary,,111,7,Democratic,368
2113,2010-09-14 00:00:00,Mayoral Primary,,112,7,Democratic,397
2114,2010-09-14 00:00:00,Mayoral Primary,,113,7,Democratic,664
2115,2010-09-14 00:00:00,Mayoral Primary,,114,8,Democratic,403
2116,2010-09-14 00:00:00,Mayoral Primary,,115,8,Democratic,348
2117,2010-09-14 00:00:00,Mayoral Primary,,116,8,Democratic,408
2118,2010-09-14 00:00:00,Mayoral Primary,,117,8,Democratic,166
2119,2010-09-14 00:00:00,Mayoral Primary,,118,8,Democratic,331
2120,2010-09-14 00:00:00,Mayoral Primary,,119,8,Democratic,267
2121,2010-09-14 00:00:00,Mayoral Primary,,120,8,Democratic,216
2122,2010-09-14 00:00:00,Mayoral Primary,,121,8,Democratic,442
2123,2010-09-14 00:00:00,Mayoral Primary,,122,8,Democratic,287
2124,2010-09-14 00:00:00,Mayoral Primary,,123,8,Democratic,389
2125,2010-09-14 00:00:00,Mayoral Primary,,124,8,Democratic,417
2126,2010-09-14 00:00:00,Mayoral Primary,,125,8,Democratic,534
2127,2010-09-14 00:00:00,Mayoral Primary,,126,8,Democratic,457
2128,2010-09-14 00:00:00,Mayoral Primary,,127,6,Democratic,917
2129,2010-09-14 00:00:00,Mayoral Primary,,128,6,Democratic,392
2130,2010-09-14 00:00:00,Mayoral Primary,,129,2,Democratic,370
2131,2010-09-14 00:00:00,Mayoral Primary,,130,6,Democratic,276
2132,2010-09-14 00:00:00,Mayoral Primary,,131,6,Democratic,214
2133,2010-09-14 00:00:00,Mayoral Primary,,132,7,Democratic,297
